13	200	1
13	169	2
13	74	1
13	75	1
13	108	2
13	13	1
13	47	1
13	50	1
13	87	1
13	7	2
13	91	1
13	60	2
14	0	1
14	3	2
14	100	3
14	5	2
14	105	1
14	14	3
14	49	1
15	60	1
15	87	1
15	111	1
15	145	1
15	119	1
15	151	1
15	125	1
16	0	1
16	71	1
16	145	1
16	21	1
16	22	1
17	0	3
17	1	2
17	2	1
17	3	13
17	4	1
17	5	3
17	6	3
17	8	1
17	10	3
17	11	1
17	12	1
17	14	3
17	143	1
17	145	1
17	147	1
17	21	4
17	22	6
17	153	1
17	27	1
17	28	1
17	29	4
17	30	2
17	31	5
17	35	2
17	40	5
17	41	2
17	7	4
17	172	1
17	46	1
17	47	3
17	51	1
17	52	2
17	55	2
17	184	1
17	185	2
17	58	1
17	62	4
17	224	1
17	195	1
17	198	1
17	72	1
17	73	4
17	74	2
17	75	2
17	76	2
17	56	1
17	86	1
17	87	1
17	90	1
17	91	1
17	186	1
17	227	1
17	229	1
17	102	1
17	188	1
17	107	1
17	237	1
17	111	2
17	114	1
17	115	1
17	116	1
17	117	1
17	122	2
18	0	1
18	71	1
18	73	1
18	107	1
18	21	2
18	39	1
18	91	2
19	7	1
19	16	1
19	145	1
19	118	1
19	151	1
19	155	1
19	62	1
20	29	1
20	119	1
21	74	1
21	75	1
22	7	1
22	75	1
22	76	1
22	14	1
22	111	1
22	87	1
22	221	1
23	5	1
23	142	2
24	0	4
24	1	2
24	2	3
24	3	11
24	4	1
24	6	1
24	7	5
24	10	1
24	139	1
24	15	1
24	16	12
24	19	2
24	21	1
24	152	1
24	31	7
24	164	1
24	134	1
24	40	3
24	41	5
24	43	2
24	159	1
24	46	2
24	47	1
24	72	1
24	52	1
24	54	1
24	60	1
24	74	1
24	62	3
24	192	1
24	66	1
24	11	6
24	225	1
24	200	1
24	79	1
24	75	1
24	76	1
24	77	1
24	207	1
24	80	1
24	210	1
24	215	1
24	218	1
24	219	2
24	58	1
24	94	2
24	97	1
24	98	2
24	230	1
24	232	1
24	236	1
24	190	1
24	124	1
25	1	1
25	2	1
25	8	1
25	14	1
25	16	1
25	145	1
25	19	1
25	29	1
25	31	1
25	35	1
25	36	1
25	39	1
25	41	1
25	48	1
25	52	1
25	55	1
25	59	1
25	189	1
25	62	1
25	87	1
25	190	1
26	96	1
26	3	4
26	100	3
26	5	1
26	76	1
26	75	1
26	79	1
26	16	2
26	11	1
26	52	2
26	21	2
26	22	3
26	119	1
26	58	1
26	60	1
26	106	1
27	34	1
28	3	1
28	35	1
28	108	1
28	7	1
29	22	1
30	3	1
30	74	1
30	13	1
30	14	1
30	180	1
30	87	1
30	156	1
30	62	1
31	5	1
32	132	1
32	7	1
33	107	1
33	7	1
34	123	1
35	3	1
35	100	1
35	200	1
35	107	1
35	13	1
35	47	1
35	87	1
35	62	1
36	87	1
36	145	1
36	119	1
36	7	1
37	136	1
37	137	1
37	138	1
37	139	1
37	11	1
38	68	1
40	155	1
41	3	1
42	35	1
42	7	1
42	74	1
42	87	1
43	1	1
43	35	2
43	237	1
43	238	1
43	125	1
43	145	1
43	50	1
43	29	1
